 *tel    csi      Z      A                       Horn's Formula                                           Par0        Par1       Par2
    1      1      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00693824  0.00801795    0.188282
    1      1      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00693824  0.00801795    0.188282
    1      1      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00693824  0.00801795    0.188282
    1      2      2      3  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0107915   0.0080966    0.197774
    1      2      2      4  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0107915   0.0080966    0.197774
    1      2      2      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0107915   0.0080966    0.197774
    1      2      3      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0107915   0.0080966    0.197774
    1      2      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0107915   0.0080966    0.197774
    1      2      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0107915   0.0080966    0.197774
    1      2      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0107915   0.0080966    0.197774
    1      2      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0107915   0.0080966    0.197774
    1      3      2      3  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00946304  0.00771824    0.184314
    1      3      2      4  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00946304  0.00771824    0.184314
    1      3      2      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00946304  0.00771824    0.184314
    1      3      3      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00946304  0.00771824    0.184314
    1      3      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00946304  0.00771824    0.184314
    1      3      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00946304  0.00771824    0.184314
    1      3      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00946304  0.00771824    0.184314
    1      3      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00946304  0.00771824    0.184314
    2      0      2      3  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00263589  0.00786631    0.197747
    2      0      2      4  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00263589  0.00786631    0.197747
    2      0      2      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00263589  0.00786631    0.197747
    2      0      3      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00263589  0.00786631    0.197747
    2      0      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00263589  0.00786631    0.197747
    2      0      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00263589  0.00786631    0.197747
    2      0      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00263589  0.00786631    0.197747
    2      0      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00263589  0.00786631    0.197747
    2      1      2      3  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0035373  0.00718222    0.174011
    2      1      2      4  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0035373  0.00718222    0.174011
    2      1      2      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0035373  0.00718222    0.174011
    2      1      3      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0035373  0.00718222    0.174011
    2      1      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0035373  0.00718222    0.174011
    2      1      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0035373  0.00718222    0.174011
    2      1      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0035373  0.00718222    0.174011
    2      1      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))       -0.0035373  0.00718222    0.174011
    2      2      2      3  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00350729  0.00809102    0.197705
    2      2      2      4  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00350729  0.00809102    0.197705
    2      2      2      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00350729  0.00809102    0.197705
    2      2      3      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00350729  0.00809102    0.197705
    2      2      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00350729  0.00809102    0.197705
    2      2      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00350729  0.00809102    0.197705
    2      2      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00350729  0.00809102    0.197705
    2      2      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00350729  0.00809102    0.197705
